ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000234690	3.91772991964391e-05	EPCAM-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000257433	4.14168816405103e-05	RPAP3-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000267219	4.18517378130682e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000259959	4.33946549018491e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000286961	4.42637492585647e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000267082	4.46303157311409e-05	DOCK6-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000225087	4.49805849807148e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000287629	4.57450074885319e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000268006	4.66832896915284e-05	PTOV1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000235426	4.78874749050241e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000288044	4.81749399113708e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000287799	4.82076301444378e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000286195	5.03064157750731e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000244161	5.09198938627055e-05	FLNB-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000244945	5.33144243875321e-05	RUFY1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000266983	5.41695617603399e-05	RANBP3-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000258637	5.46135321305876e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000260433	5.48275883643349e-05	LINC01917	lncRNA	No_kegg	AD_cluster2
ENSG00000249875	5.5478163045915e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000237187	5.57348637198077e-05	NR2F1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000262721	5.97126495270198e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000246214	6.09331104782873e-05	RETREG1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000225177	6.27666137198807e-05	NHSL1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000229205	6.29723124875569e-05	LINC00200	lncRNA	No_kegg	AD_cluster2
ENSG00000253197	6.34611669942602e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000228172	6.74124919925532e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000268746	6.9715148959132e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000287151	7.00028861108622e-05	C2orf27A	lncRNA	No_kegg	AD_cluster2
ENSG00000269439	7.07602569806056e-05	PGLS-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000255857	7.1783975773072e-05	PXN-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000287242	7.85315129342195e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000241472	8.11430217273283e-05	PTPRG-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000251141	8.2624643597116e-05	MRPS30-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000275120	8.29698127332466e-05	ZSCAN2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000250166	8.79724694569136e-05	C2CD5-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000234497	9.0997187772531e-05	ERICH3-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000248256	9.35464470366458e-05	OCIAD1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000246889	0.000102575264358445	CTTN-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000229325	0.000126070671750485	ACAP2-IT1	lncRNA	No_kegg	AD_cluster2
ENSG00000253766	0.000128851897204378		lncRNA	No_kegg	AD_cluster2
ENSG00000256007	0.000130102671086351	ARAP1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000259891	0.000145358533967763		lncRNA	No_kegg	AD_cluster2
ENSG00000231764	0.000174600229163788	DLX6-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000232725	0.000189545539757159	PLXNB3-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000242861	0.000198983156458422		lncRNA	No_kegg	AD_cluster2
ENSG00000198496	0.000204217163622911	NBR2	lncRNA	No_kegg	AD_cluster2
ENSG00000250686	0.000222329878984534	KHDRBS2-OT1	lncRNA	No_kegg	AD_cluster2
ENSG00000224078	0.000259106343600807	SNHG14	lncRNA	No_kegg	AD_cluster2
ENSG00000286555	0.000260017362604951		lncRNA	No_kegg	AD_cluster2
ENSG00000228824	0.000279981163428194	MIR4500HG	lncRNA	No_kegg	AD_cluster2
ENSG00000240291	0.000283153832456739		lncRNA	No_kegg	AD_cluster2
ENSG00000231609	0.000509579234647147	EHBP1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000259678	0.000895243045118655		lncRNA	No_kegg	AD_cluster2
ENSG00000271894	0.000997706120616123		lncRNA	No_kegg	AD_cluster2
ENSG00000236051	0.00358470137963616	MYCBP2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000229956	0.00671512578831433	ZRANB2-DT	lncRNA	No_kegg	AD_cluster2
