ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000230432	0.000120446763088957		lncRNA	No_kegg	ctrl_cluster1
ENSG00000226137	0.000121438025056831	BAIAP2-DT	lncRNA	No_kegg	ctrl_cluster1
ENSG00000225670	0.000149536867790283	CADM3-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000247775	0.000149975449059709	SNCA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000256540	0.000167077806325282	IQSEC3-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000257286	0.000187643591017629		lncRNA	No_kegg	ctrl_cluster1
ENSG00000261351	0.000190669155866444		lncRNA	No_kegg	ctrl_cluster1
ENSG00000231937	0.000195429783109047		lncRNA	No_kegg	ctrl_cluster1
ENSG00000269444	0.000206433584815569		lncRNA	No_kegg	ctrl_cluster1
ENSG00000224713	0.000225256032102805		lncRNA	No_kegg	ctrl_cluster1
ENSG00000270760	0.000234187755664766		lncRNA	No_kegg	ctrl_cluster1
ENSG00000204850	0.000235318586147188		lncRNA	No_kegg	ctrl_cluster1
ENSG00000225855	0.000242328397519012	RUSC1-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267707	0.000276048040279208		lncRNA	No_kegg	ctrl_cluster1
ENSG00000233728	0.000277332797737053		lncRNA	No_kegg	ctrl_cluster1
ENSG00000260328	0.000283875054764813		lncRNA	No_kegg	ctrl_cluster1
ENSG00000268061	0.000446129499864225	NAPA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000245248	0.000504248280249741	USP2-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267750	0.000628590514229937	RUNDC3A-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000254528	0.000733155305423323	FXYD6-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000226526	0.000763615578219334		lncRNA	No_kegg	ctrl_cluster1
ENSG00000238045	0.00115628503714363	MVP-DT	lncRNA	No_kegg	ctrl_cluster1
ENSG00000250135	0.00132766299203617		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267062	0.00134257362155902		lncRNA	No_kegg	ctrl_cluster1
ENSG00000266708	0.00137798948136597		lncRNA	No_kegg	ctrl_cluster1
ENSG00000272540	0.00170157084501689		lncRNA	No_kegg	ctrl_cluster1
ENSG00000237181	0.00193070124927958	PRKAR1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267165	0.00419360962026374	CHMP1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000269292	0.00469336919604753		lncRNA	No_kegg	ctrl_cluster1
ENSG00000280758	0.00724605372576699		lncRNA	No_kegg	ctrl_cluster1
