"ensembl_gene_id","hgnc_symbol","gene_biotype","Coreness","Degree","Degree_norm","Betweenness","Betweenness_norm","Eigenvector","Closeness"
"ENSG00000014641","MDH1","protein_coding",6,6,0.00148294611962432,7.89569820390452,9.648862804454e-07,0.00398088671363392,0.224997206391776
"ENSG00000014824","SLC30A9","protein_coding",55,223,0.0551161641127039,44911.8366272791,0.00548840822839926,0.501627521296287,0.286272837136561
"ENSG00000015153","YAF2","protein_coding",7,7,0.00173010380622837,44.6927518298854,5.46163517935404e-06,0.00506873592609927,0.212383313116397
"ENSG00000015285","WAS","protein_coding",35,35,0.00865051903114187,186.960539466568,2.28473346950817e-05,0.159636857728059,0.267503653514016
"ENSG00000015479","MATR3","protein_coding",33,70,0.0173010380622837,11190.9684072476,0.00136758163777225,0.101066800804634,0.268735402068735
"ENSG00000015568","RGPD5","protein_coding",47,85,0.0210084033613445,2199.62740804783,0.000268803372837563,0.235118485839063,0.266971625563511
"ENSG00000015676","NUDCD3","protein_coding",6,6,0.00148294611962432,70.3691224063121,8.59939159569916e-06,4.12593123925308e-14,0.123922944362383
"ENSG00000016391","CHDH","protein_coding",1,1,0.000247157686604053,0,0,0.00774577271397514,0.231863196683556
"ENSG00000016864","GLT8D1","protein_coding",10,10,0.00247157686604053,1.72611107726279,2.10937760532955e-07,0.0406906659271421,0.245668618838458
"ENSG00000018189","RUFY3","protein_coding",38,52,0.0128521997034108,22052.7723569123,0.00269493804644759,0.135171997002131,0.277055383556932
"ENSG00000018236","CNTN1","protein_coding",38,39,0.00963914977755808,133.148862102019,1.62713299041271e-05,0.164306354114066,0.262533411565291
"ENSG00000018610","STEEP1","protein_coding",2,2,0.000494315373208107,0,0,0.000474743478622997,0.208706918890904
"ENSG00000020129","NCDN","protein_coding",9,16,0.00395452298566485,738.441423529463,9.02405309924085e-05,6.14053942151934e-15,0.116138893695564
"ENSG00000021300","PLEKHB1","protein_coding",22,50,0.0123578843302027,40830.9530839593,0.00498970774094932,0.0260890542197639,0.23309793933781
"ENSG00000021762","OSBPL5","protein_coding",45,49,0.0121107266435986,563.35289549725,6.88440041497134e-05,0.178486630078017,0.268556185395132
"ENSG00000022355","GABRA1","protein_coding",42,44,0.0108749382105783,231.887516508941,2.83375931434903e-05,0.190088310186021,0.26401363666164
"ENSG00000023228","NDUFS1","protein_coding",3,3,0.00074147305981216,124.148173449876,1.51714093181656e-05,0.000126325340190347,0.199238076390263
"ENSG00000023330","ALAS1","protein_coding",1,1,0.000247157686604053,0,0,1.16702402330276e-16,0.102726971250733
"ENSG00000023516","AKAP11","protein_coding",23,24,0.00593178447849728,3157.29454967777,0.000385834173955968,0.0687086169434212,0.261289903970932
"ENSG00000023572","GLRX2","protein_coding",11,11,0.00271873455264459,3.12377657908969,3.81738142277246e-07,0.0297908337928685,0.240863688019618
"ENSG00000023734","STRAP","protein_coding",24,25,0.00617894216510133,163.932391594274,2.00332018125639e-05,0.037314107441278,0.245533808914091
"ENSG00000023909","GCLM","protein_coding",11,11,0.00271873455264459,3.43013055686225,4.19175838409862e-07,0.063080690859628,0.249767413012467
"ENSG00000024422","EHD2","protein_coding",19,19,0.00469599604547701,296.272075559231,3.62056468729794e-05,0.0788715486743919,0.258904461874759
"ENSG00000025156","HSF2","protein_coding",53,73,0.0180425111220959,1486.14910739356,0.000181613436505351,0.271222458804449,0.275670865279299
"ENSG00000025434","NR1H3","protein_coding",25,25,0.00617894216510133,42.9197710115171,5.24496974674031e-06,0.116456384219375,0.260209356422848
"ENSG00000025772","TOMM34","protein_coding",1,1,0.000247157686604053,0,0,3.1942815164162e-15,0.114948762595267
"ENSG00000026025","VIM","protein_coding",3,3,0.00074147305981216,2.21417214513195,2.70580798582916e-07,0.00639660860687625,0.220742202488626
"ENSG00000026036","RTEL1-TNFRSF6B","protein_coding",18,18,0.00444883835887296,26.6771971008004,3.26006146873384e-06,0.0908015046373539,0.254454694806015
"ENSG00000028137","TNFRSF1B","protein_coding",2,2,0.000494315373208107,6.04586939415538,7.38829712222346e-07,0.00261760241876822,0.214270511865489
"ENSG00000028203","VEZT","protein_coding",38,38,0.00939199209095403,280.293078332281,3.42529487326256e-05,0.184621865367828,0.263030698889615
"ENSG00000028277","POU2F2","protein_coding",10,10,0.00247157686604053,5.01186792496452,6.12470547292602e-07,0.037446883275761,0.245908646800195
"ENSG00000028310","BRD9","protein_coding",14,14,0.00346020761245675,29.6597020270409,3.6245356431985e-06,0.0543194660036816,0.252539821898909
"ENSG00000028839","TBPL1","protein_coding",15,15,0.0037073652990608,15.722779996284,1.92138735765936e-06,0.0623388621800602,0.246631553160216
"ENSG00000029363","BCLAF1","protein_coding",13,13,0.00321304992585269,20.7665398798883,2.53775523138887e-06,0.0568518061704673,0.249457969398501
"ENSG00000029364","SLC39A9","protein_coding",3,3,0.00074147305981216,0.252058774647741,3.08026025365577e-08,0.011095821028838,0.235345684062884
"ENSG00000029639","TFB1M","protein_coding",7,7,0.00173010380622837,51.3845800192681,6.27940367104236e-06,0.0163300903327797,0.238072716523795
"ENSG00000030066","NUP160","protein_coding",4,4,0.000988630746416213,40.1823180011044,4.91044190830229e-06,5.50368169404536e-16,0.111662599822538
"ENSG00000030110","BAK1","protein_coding",1,1,0.000247157686604053,0,0,0.00536634873391309,0.219132611416444
"ENSG00000031003","FAM13B","protein_coding",5,5,0.00123578843302027,0.216433976720806,2.64491080290878e-08,0.0244774640231404,0.240374858234346
"ENSG00000031823","RANBP3","protein_coding",44,45,0.0111220958971824,1236.68823934713,0.000151128308671187,0.17681437180066,0.269797668497923
"ENSG00000033050","ABCF2","protein_coding",2,2,0.000494315373208107,0,0,3.38504521692605e-14,0.122479394142158
"ENSG00000033122","LRRC7","protein_coding",8,8,0.00197726149283243,28.0728720212717,3.43061859337906e-06,0.00260602977316793,0.206502230654838
"ENSG00000033327","GAB2","protein_coding",7,7,0.00173010380622837,9.05763737455561,1.10687995035529e-06,0.0305800456776432,0.247373917316789
"ENSG00000034533","ASTE1","protein_coding",16,16,0.00395452298566485,31.514044902749,3.85114384855362e-06,0.0608539791868602,0.252176091176655
"ENSG00000034693","PEX3","protein_coding",5,5,0.00123578843302027,1.87043745940443,2.28575028629895e-07,0.0101810148920777,0.230417119642959
"ENSG00000036257","CUL3","protein_coding",23,35,0.00865051903114187,6167.03790322607,0.000753636994492394,0.0890038523771282,0.260276628748707
"ENSG00000036549","ZZZ3","protein_coding",2,2,0.000494315373208107,0,0,0,0.0842327643908969
"ENSG00000038274","MAT2B","protein_coding",2,2,0.000494315373208107,0,0,0.000600103410764509,0.217170900070107
"ENSG00000040199","PHLPP2","protein_coding",12,12,0.00296589223924864,4.93201098136455,6.02711705542571e-07,0.0595576294371306,0.248979844194386
"ENSG00000040341","STAU2","protein_coding",47,73,0.0180425111220959,1164.57060952517,0.00014231524239175,0.228331434171878,0.265949015982037
"ENSG00000040487","SLC66A1","protein_coding",4,4,0.000988630746416213,40.3976495981588,4.93675630107397e-06,0.012256501079378,0.231929966019697
"ENSG00000040531","CTNS","protein_coding",25,25,0.00617894216510133,103.35419356653,1.26303008072836e-05,0.119081201331361,0.266830108666843
"ENSG00000040731","CDH10","protein_coding",19,21,0.00519031141868512,498.9379834444,6.09722411604496e-05,0.0119670333137408,0.223077775315754
"ENSG00000041353","RAB27B","protein_coding",32,32,0.00790904597132971,151.619354291597,1.85284988138993e-05,0.0987805898557511,0.257201251836239
"ENSG00000041357","PSMA4","protein_coding",4,4,0.000988630746416213,14055.4684831781,0.00171763514187317,0.0018558533026206,0.235910954891623
"ENSG00000041515","MYO16","protein_coding",4,5,0.00123578843302027,549.786996801141,6.71861964174834e-05,0.00322984120118309,0.214968237869001
"ENSG00000042062","RIPOR3","protein_coding",5,5,0.00123578843302027,0.853851959230215,1.0434416560973e-07,0.0188286853609842,0.240016688520682
"ENSG00000042753","AP2S1","protein_coding",3,3,0.00074147305981216,204.188361317848,2.49526442594769e-05,3.57144106647921e-17,0.104258899676375
"ENSG00000042813","ZPBP","protein_coding",17,17,0.00420168067226891,40.4927393542949,4.94837665417475e-06,0.0537493321675176,0.253270440251572
"ENSG00000043355","ZIC2","protein_coding",3,3,0.00074147305981216,0.22482864679361,2.74749706916334e-08,0.0167470678340515,0.236395656002348
"ENSG00000044459","CNTLN","protein_coding",1,1,0.000247157686604053,0,0,3.38761210817128e-16,0.111089655172414
"ENSG00000044524","EPHA3","protein_coding",12,12,0.00296589223924864,60.3051974787306,7.3695392331489e-06,0.0127919487160587,0.226045467302835
"ENSG00000047188","YTHDC2","protein_coding",29,30,0.0074147305981216,78.9388298281541,9.64664453080723e-06,0.111965725084814,0.25820723262375
"ENSG00000047249","ATP6V1H","protein_coding",8,8,0.00197726149283243,1.90714958681244,2.33061399201206e-07,0.03105366600488,0.244876862268167
"ENSG00000047315","POLR2B","protein_coding",27,70,0.0173010380622837,61144.5822590002,0.00747211545092991,0.0664801397081995,0.259204428424305
"ENSG00000047346","ATOSA","protein_coding",1,1,0.000247157686604053,0,0,0,0.0864942652175781
"ENSG00000047578","KATNIP","protein_coding",2,2,0.000494315373208107,0,0,0.00788964376008356,0.22062126773681
"ENSG00000047597","XK","protein_coding",29,62,0.0153237765694513,9546.01998995938,0.00116656228281553,0.0775926250543957,0.261476527498214
"ENSG00000047621","C12orf4","protein_coding",50,56,0.013840830449827,391.516127251406,4.78448555152711e-05,0.227502155898362,0.263616129876931
"ENSG00000047644","WWC3","protein_coding",2,2,0.000494315373208107,0,0,0.00980190246890324,0.225652807351788
"ENSG00000047849","MAP4","protein_coding",5,5,0.00123578843302027,23.4339563386103,2.86372431971883e-06,0.00587157767411939,0.218941988800087
"ENSG00000047932","GOPC","protein_coding",44,79,0.0195254572417202,26165.0716275227,0.00319747766293591,0.188042971358428,0.265283267457181
"ENSG00000047936","ROS1","protein_coding",2,2,0.000494315373208107,0.359347342697993,4.39136998311742e-08,0.00659664535589671,0.22131237634645
"ENSG00000048052","HDAC9","protein_coding",16,18,0.00444883835887296,433.690494384063,5.29987338907951e-05,0.0193732189090469,0.232963091519148
"ENSG00000048392","RRM2B","protein_coding",1,1,0.000247157686604053,0,0,0.000547894414729345,0.205858296697679
"ENSG00000048540","LMO3","protein_coding",19,19,0.00469599604547701,8.27548317931563,1.01129754172084e-06,0.076760111526869,0.253669291338583
"ENSG00000048740","CELF2","protein_coding",1,1,0.000247157686604053,0,0,7.75817925282014e-14,0.0994812252964427
"ENSG00000049130","KITLG","protein_coding",55,78,0.0192782995551162,914.497400778583,0.000111755284045416,0.333293394110256,0.278415376106195
"ENSG00000049239","H6PD","protein_coding",20,23,0.00568462679189323,99.2896885095741,1.21336018371636e-05,0.0806913146818699,0.250544391215081
"ENSG00000049540","ELN","protein_coding",6,6,0.00148294611962432,5.55335007983859,6.78641858410552e-07,0.0214310738567819,0.233842401718832
"ENSG00000049769","PPP1R3F","protein_coding",3,3,0.00074147305981216,10.6359515812056,1.29975633505241e-06,5.54912985603782e-17,0.104586536463744
"ENSG00000049860","HEXB","protein_coding",1,1,0.000247157686604053,0,0,3.06620902796118e-13,0.126254075746175
"ENSG00000049883","PTCD2","protein_coding",16,16,0.00395452298566485,12.3051277320957,1.50373641712344e-06,0.0854771597618873,0.260697870136596
"ENSG00000050030","NEXMIF","protein_coding",38,56,0.013840830449827,1470.34206560597,0.000179681752015721,0.118881614531953,0.259454932027576
"ENSG00000050130","JKAMP","protein_coding",11,11,0.00271873455264459,120.379082094126,1.47108110980982e-05,0.0342479293835518,0.247252409897464
"ENSG00000050165","DKK3","protein_coding",1,1,0.000247157686604053,0,0,3.75601955997454e-07,0.169815298979506
"ENSG00000050555","LAMC3","protein_coding",15,15,0.0037073652990608,34.7987697804057,4.25255052439659e-06,0.0698747229407798,0.257053491637942
"ENSG00000050748","MAPK9","protein_coding",20,20,0.00494315373208107,24.2392733816521,2.96213732211241e-06,0.0722988137616859,0.248918284089504
"ENSG00000050820","BCAR1","protein_coding",8,8,0.00197726149283243,29.9055312239825,3.65457696612352e-06,0.0375314233291916,0.247495544219778
"ENSG00000051382","PIK3CB","protein_coding",33,43,0.0106277805239743,517.022779013353,6.31822763819723e-05,0.0703261639152567,0.247176528357476
"ENSG00000052802","MSMO1","protein_coding",1,1,0.000247157686604053,0,0,0.000594290247714192,0.209075333575619
"ENSG00000053438","NNAT","protein_coding",1,1,0.000247157686604053,0,0,6.71209541823367e-17,0.104302105726644
"ENSG00000053770","AP5M1","protein_coding",36,40,0.00988630746416214,531.685116537447,6.49740733771085e-05,0.151742083796483,0.2614595507077
"ENSG00000054179","ENTPD2","protein_coding",2,2,0.000494315373208107,0,0,0.00810073708234328,0.228897857102257
"ENSG00000054277","OPN3","protein_coding",55,101,0.0249629263470094,1323.21418718576,0.000161702129733743,0.409430174370732,0.27650370777259
"ENSG00000054356","PTPRN","protein_coding",8,11,0.00271873455264459,280.878973798128,3.4324547530119e-05,5.03061636396842e-16,0.112029154843376
"ENSG00000054598","FOXC1","protein_coding",1,1,0.000247157686604053,0,0,0.0025937490585091,0.212956107879429
"ENSG00000054611","TBC1D22A","protein_coding",4,4,0.000988630746416213,0.499797032084539,6.10772203815013e-08,0.0130261786935945,0.238425103611604
"ENSG00000054793","ATP9A","protein_coding",6,8,0.00197726149283243,9604.35202191521,0.00117369069323487,3.74612407618962e-13,0.12802009155646
"ENSG00000055070","SZRD1","protein_coding",47,267,0.0659911023232823,91893.7420723447,0.0112297872454835,0.310351092002976,0.271690729995952
"ENSG00000055130","CUL1","protein_coding",36,51,0.0126050420168067,792.337560587262,9.68268570997511e-05,0.114297084480543,0.258041778803024
"ENSG00000055163","CYFIP2","protein_coding",5,5,0.00123578843302027,110.531757714107,1.35074281992081e-05,3.587072492657e-14,0.123808645391379
"ENSG00000055813","CCDC85A","protein_coding",37,203,0.0501730103806228,86699.5318294086,0.0105950337288559,0.112998027214386,0.251734700256298
"ENSG00000055917","PUM2","protein_coding",18,18,0.00444883835887296,24.1064937325912,2.94591111153639e-06,0.0741284958021577,0.255455468155291
"ENSG00000056050","HPF1","protein_coding",3,3,0.00074147305981216,0.0765943754568049,9.36014271682877e-09,0.0125659264270292,0.225173339297696
"ENSG00000056487","PHF21B","protein_coding",8,8,0.00197726149283243,2.46791155308969,3.01588781312763e-07,0.0356584763603351,0.244996045507088
"ENSG00000056586","RC3H2","protein_coding",10,10,0.00247157686604053,573.742866706614,7.01137006876562e-05,0.0265213096419661,0.251530293566521
"ENSG00000056972","TRAF3IP2","protein_coding",2,2,0.000494315373208107,0,0,0.0121725286197135,0.235153284671533
"ENSG00000057663","ATG5","protein_coding",52,455,0.112456747404844,343256.919262292,0.041947384957084,0.490559149630577,0.279032705099778
"ENSG00000057757","PITHD1","protein_coding",1,1,0.000247157686604053,0,0,3.9492161521765e-10,0.134867209216652
"ENSG00000058091","CDK14","protein_coding",34,46,0.0113692535837865,2017.35963630221,0.000246529513353201,0.0814350949277384,0.258621796930191
"ENSG00000058272","PPP1R12A","protein_coding",38,80,0.0197726149283243,23211.223994976,0.0028365055257586,0.131428781544757,0.258107934880144
"ENSG00000058453","CROCC","protein_coding",11,11,0.00271873455264459,21.9491773940149,2.6822783226535e-06,0.0427007589763872,0.251986734246918
"ENSG00000058668","ATP2B4","protein_coding",1,1,0.000247157686604053,0,0,9.54938375160218e-16,0.110747483636764
"ENSG00000058729","RIOK2","protein_coding",2,2,0.000494315373208107,0,0,0.00871039477386348,0.223946168390613
"ENSG00000058804","NDC1","protein_coding",24,24,0.00593178447849728,24.936724433788,3.04736866380115e-06,0.0920244761245616,0.255910015251652
"ENSG00000059145","UNKL","protein_coding",4,4,0.000988630746416213,0.513227249222693,6.27184472781423e-08,0.0141087884657443,0.232197428357262
"ENSG00000059588","TARBP1","protein_coding",3,3,0.00074147305981216,0.970586214384313,1.18609564102355e-07,0.00651104063140188,0.221897729777386
"ENSG00000059758","CDK17","protein_coding",24,24,0.00593178447849728,42.5862172059634,5.20420812155434e-06,0.128934671754518,0.265300744449568
"ENSG00000060140","STYK1","protein_coding",35,40,0.00988630746416214,509.888388007035,6.23104249226644e-05,0.137079509120889,0.263495387031342
"ENSG00000060237","WNK1","protein_coding",8,8,0.00197726149283243,19.4515977998374,2.37706398663056e-06,0.0178589969284405,0.229484841577388
