ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000257286	0.000264671263722951		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267750	0.000279472015353998	RUNDC3A-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000247775	0.000289136694600948	SNCA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000233728	0.000297950204601171		lncRNA	No_kegg	ctrl_cluster1
ENSG00000225670	0.000360739647636876	CADM3-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000225855	0.000399443830651636	RUSC1-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000260328	0.000406950845950349		lncRNA	No_kegg	ctrl_cluster1
ENSG00000204850	0.000451663611334685		lncRNA	No_kegg	ctrl_cluster1
ENSG00000270760	0.000467783540715609		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267062	0.000482856574773822		lncRNA	No_kegg	ctrl_cluster1
ENSG00000254528	0.000525396219709927	FXYD6-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000245248	0.000530722504485718	USP2-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000226526	0.000577770019753894		lncRNA	No_kegg	ctrl_cluster1
ENSG00000237181	0.000635669334038232	PRKAR1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000238045	0.000764696543362313	MVP-DT	lncRNA	No_kegg	ctrl_cluster1
ENSG00000266708	0.000909306127860601		lncRNA	No_kegg	ctrl_cluster1
ENSG00000250135	0.000972975188021449		lncRNA	No_kegg	ctrl_cluster1
ENSG00000268061	0.00111364164653253	NAPA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000272540	0.00143679083939515		lncRNA	No_kegg	ctrl_cluster1
ENSG00000231955	0.00177498635794026		lncRNA	No_kegg	ctrl_cluster1
ENSG00000269292	0.0018257021045285		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267165	0.00207678379904822	CHMP1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000280758	0.0094997089209258		lncRNA	No_kegg	ctrl_cluster1
