ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000204850	0.000456213406790006		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267750	0.000471542324069748	RUNDC3A-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000254528	0.000495402141279659	FXYD6-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000260328	0.000538104828665425		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267062	0.000574075340671293		lncRNA	No_kegg	ctrl_cluster1
ENSG00000268061	0.00110049453012266	NAPA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000225670	0.00146341210775851	CADM3-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267165	0.00206399006997218	CHMP1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000269292	0.00238497569954597		lncRNA	No_kegg	ctrl_cluster1
ENSG00000280758	0.00607380491236744		lncRNA	No_kegg	ctrl_cluster1
